PassengerId,Survived,Passenger Class,Sex,Siblings,Parent/Child,Fare,Age,Hometown,Boarded,Destination
826,0.0,3,male,0,0,6.95,42.0,"Clonbur, Galway, Ireland",Queenstown,"Pittsburgh, Pennsylvania, US"
827,0.0,3,male,0,0,56.4958,23.0,"Hong Kong, China",Southampton,New York City
833,0.0,3,male,0,0,7.2292,30.0,"Tebnine, Lebanon",Cherbourg,New York City
834,0.0,3,male,0,0,7.8542,23.0,"Krakoryd, Småland, Sweden",Southampton,"Bloomington, Indiana, US"
835,0.0,3,male,0,0,8.3,15.0,"Southall, London, England",Southampton,New York City
837,0.0,3,male,0,0,8.6625,21.0,"Streklevac, Slovenia",Southampton,"Aurora, Illinois, US"
838,0.0,3,male,0,0,8.05,20.0,"London, England",Southampton,New York City
841,0.0,3,male,0,0,7.925,19.0,"Salo, Finland",Southampton,"Astoria, Oregon, US"
842,0.0,2,male,0,0,10.5,16.0,"Huntingfield, Suffolk, England",Southampton,New York City
844,0.0,3,male,0,0,6.4375,30.0,"Áyios Sóstis, Greece",Cherbourg,"Stamford, Connecticut US"
845,0.0,3,male,0,0,8.6625,17.0,"Lipova Glavica, Croatia",Southampton,"Hammond, Indiana, US"
846,0.0,3,male,0,0,7.55,40.0,"Cincinnati, Ohio, US",Southampton,"Cincinnati, Ohio, US"
847,0.0,3,male,8,2,69.55,18.0,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US"
848,0.0,3,male,0,0,7.8958,35.0,"Gumostnik, Lovec, Bulgaria",Southampton,"Chicago, Illinois, US"
849,0.0,2,male,0,1,33.0,39.0,"London, England",Southampton,"Chicago, Illinois, US"
851,0.0,3,male,4,2,31.275,4.0,"Kisa, Östergötland, Sweden",Southampton,"Winnipeg, Manitoba, Canada"
852,0.0,3,male,0,0,7.775,74.0,"Reftele, Småland, Sweden",Southampton,"Effington Rut, South Dakota, US"
853,0.0,3,female,1,1,15.2458,7.0,"Unknown, Lebanon",Cherbourg,"Kent, British Columbia, Canada"
855,0.0,2,female,1,0,26.0,45.0,"London, England, UK",Southampton,New York City
860,0.0,3,male,0,0,7.2292,30.0,"Tebnine, Lebanon",Cherbourg,New York City
861,0.0,3,male,2,0,14.1083,41.0,"Racine, Wisconsin, US",Southampton,"Racine, Wisconsin, US"
862,0.0,2,male,1,0,11.5,20.0,"Porthleven, Cornwall, England",Southampton,"Camden, New Jersey, US"
864,0.0,3,female,8,2,69.55,14.0,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US"
865,0.0,2,male,0,0,13.0,24.0,"Clevedon, North Somerset England",Southampton,New York City
868,0.0,1,male,0,0,50.4958,31.0,"Trenton, New Jersey, US",Southampton,"Trenton, New Jersey, US"
869,0.0,3,male,0,0,9.5,23.0,"Haaltert, East Flanders, Belgium",Southampton,"Detroit, Michigan, US"
871,0.0,3,male,0,0,7.8958,26.0,"Bosanska Krupa, Bosnia",Southampton,"Harrisburg, Pennsylvania, US"
873,0.0,1,male,0,0,5.0,33.0,"New York, New York, US",Southampton,"New York, New York, US"
874,0.0,3,male,0,0,9.0,46.0,"Zwevezele, Belgium",Southampton,"Detroit, Michigan, US"
877,0.0,3,male,0,0,9.8458,19.0,"Kokkola, Finland",Southampton,"Waukegan, Illinois, US"
878,0.0,3,male,0,0,7.8958,19.0,"Gumostnik, Lovec, Bulgaria",Southampton,"Chicago, Illinois, US"
879,0.0,3,male,0,0,7.8958,23.0,"Knezhni Lak, Troyan, Bulgaria",Southampton,"Chicago, Illinois, US"
882,0.0,3,male,0,0,7.8958,33.0,"Milje, Slovenia",Cherbourg,New York City
883,0.0,3,female,0,0,10.5167,22.0,"Stockholm, Sweden",Southampton,"Chicago, Illinois, US"
884,0.0,2,male,0,0,10.5,28.0,"Plymouth, Devon, England",Southampton,"Houghton, Michigan, US"
885,0.0,3,male,0,0,7.05,25.0,"London, England",Southampton,"Buffalo, New York, US"
886,0.0,3,female,0,5,29.125,39.0,"Athlone, Westmeath, Ireland",Queenstown,"Spokane, Washington, US"
887,0.0,2,male,0,0,13.0,27.0,"Gudinė, Lithuania [76]",Southampton,"Worcester, Massachusetts, US"
889,0.0,3,female,1,2,23.45,7.0,"Thornton Heath, London, England",Southampton,"New London, Connecticut, US"
891,0.0,3,male,0,0,7.75,43.0,"Patrickswell, Limerick, Ireland",Queenstown,New York City
